8.922183857996047671e-03	8.379848121582494924e-01	4.032210085109399350e-02
9.189849373735929292e-03	8.988960466556403794e-01	4.174917603307866376e-02
9.465544854948007569e-03	8.728495199298927920e-01	3.854463606852309709e-02
9.749511200596446339e-03	7.908774945825144398e-01	2.883467682202178403e-02
1.004199653661433898e-02	8.618667618487679816e-01	2.860617947125591171e-02
1.034325643271276872e-02	8.298023857681496862e-01	2.511697829119573580e-02
1.065355412569415211e-02	8.038406626889648132e-01	2.307412536504209466e-02
1.097316074946497709e-02	8.287382296807701554e-01	2.174740238464580727e-02
1.130235557194892576e-02	8.050309970412279359e-01	1.956864239979407005e-02
1.164142623910739346e-02	8.306120877520324353e-01	1.866345162155814280e-02
1.199066902628061551e-02	8.237775935238815794e-01	1.731268555208095861e-02
1.235038909706903318e-02	7.880745117581748893e-01	1.540784629358194456e-02
1.272090076998110345e-02	8.009146341021740056e-01	1.480274236417061968e-02
1.310252779308053624e-02	8.018859955466564049e-01	1.376978779262012439e-02
1.349560362687295123e-02	8.215827503084154326e-01	1.324876032555999048e-02
1.390047173567914018e-02	7.885568305693768654e-01	1.211860846397270694e-02
1.431748588774951411e-02	6.517555273531091542e-01	9.923870257436635811e-03
1.474701046438199950e-02	3.499457998752148469e-01	6.338976751300685365e-03
1.518942077831345917e-02	1.589545072424073668e-01	3.789594574068131869e-03
1.564510340166286317e-02	8.995400039270294579e-02	2.649751773312274562e-03
1.611445650371275129e-02	6.552050114622216814e-02	2.153274140780056176e-03
1.659789019882413133e-02	5.909707340451008512e-02	1.991198384915974975e-03
1.709582690478885642e-02	5.208344910117135990e-02	1.816963830143679490e-03
1.760870171193252079e-02	4.713916879169628704e-02	1.627573336133390867e-03
1.813696276329049631e-02	3.222677863998997527e-02	1.345796829470647781e-03
1.868107164618921026e-02	2.185245428332691087e-02	1.139139966551310510e-03
1.924150379557488383e-02	1.533712782118173620e-02	9.408812435370230874e-04
1.981874890944212986e-02	1.363498876003198766e-02	8.747634348727907454e-04
2.041331137672539736e-02	1.284526222738305995e-02	7.837669408736190092e-04
2.102571071802715810e-02	1.304899918089894896e-02	7.765651045139134769e-04
2.165648203956797163e-02	9.791207891793671583e-03	7.184080365652188672e-04
2.230617650075501085e-02	9.251325017611377113e-03	5.627606620786727420e-04
2.297536179577766222e-02	6.749058149616770849e-03	5.007714145086106022e-04
2.366462264965098899e-02	4.869740761713443195e-03	3.840387621265558865e-04
2.437456132914051984e-02	4.694196517266723684e-03	3.372125141888474616e-04
2.510579816901473485e-02	5.753261201823871816e-03	3.432895793185769821e-04
2.585897211408517624e-02	4.456807102836609150e-03	3.001915394626432842e-04
2.663474127750773204e-02	3.709985169218958569e-03	2.719006044773721780e-04
2.743378351583296293e-02	2.752472949547519337e-03	2.199247187192329223e-04
2.825679702130795556e-02	2.063096749049334218e-03	1.919033672073610849e-04
2.910450093194719146e-02	2.479954019019539341e-03	1.790824914554965555e-04
