8.886148234557173994e-03	7.537751280951363597e-01	3.754849967308199199e-02
9.152732681593889197e-03	7.152846862061253974e-01	3.587022266484321542e-02
9.427314662041705318e-03	5.384486411570073017e-01	2.652270022581990766e-02
9.710134101902957032e-03	3.177521636720846421e-01	1.599703364996911750e-02
1.000143812496004370e-02	1.562999123329156803e-01	1.026591415174486245e-02
1.030148126870884459e-02	4.791784017254275413e-02	5.081097719322725213e-03
1.061052570677011031e-02	4.717893424935920565e-02	4.805076516639011225e-03
1.092884147797321300e-02	8.843704018285362956e-02	5.794020707237001154e-03
1.125670672231240954e-02	1.174266663273401262e-01	6.237737277604306005e-03
1.159440792398178099e-02	1.236212172187162450e-01	5.985088600801505287e-03
1.194224016170123553e-02	1.061550548082752787e-01	5.152158236707948813e-03
1.230050736655227163e-02	7.133162605932819034e-02	3.838221424453696316e-03
1.266952258754884021e-02	4.204851269625849847e-02	2.794319158866103835e-03
1.304960826517530606e-02	1.798643004720650376e-02	1.793574281761824846e-03
1.344109651313056542e-02	8.909281249063124089e-03	1.282932056572343681e-03
1.384432940852448231e-02	8.119238146886470844e-03	1.170162527872333500e-03
1.425965929078021679e-02	1.548782241821166326e-02	1.385046791646082041e-03
1.468744906950362333e-02	1.934068981526489497e-02	1.440781038742181257e-03
1.512807254158873155e-02	2.431039734387452356e-02	1.499514919522328257e-03
1.558191471783639502e-02	1.992918525942847033e-02	1.316794713172739651e-03
1.604937215937148748e-02	1.605332330787974382e-02	1.142115476846136332e-03
1.653085332415263342e-02	9.627335631345934619e-03	8.880025849883261581e-04
1.702677892387721020e-02	6.327553975848552656e-03	7.484676143380019665e-04
1.753758229159352658e-02	4.050435193451273896e-03	6.133687018607231721e-04
1.806370976034133227e-02	4.403571804626188815e-03	6.914168339324059135e-04
1.860562105315157269e-02	5.923735264694093318e-03	7.506668655715028043e-04
1.916378968474612143e-02	6.328338057058296648e-03	7.516838911122704055e-04
1.973870337528850494e-02	5.440253364035335659e-03	7.216915270651419641e-04
2.033086447654715995e-02	5.558827044543986247e-03	6.153883880282049693e-04
2.094079041084357176e-02	3.131073461409509835e-03	5.061024815974035857e-04
2.156901412316887881e-02	2.540516800158439115e-03	4.774924253938676345e-04
2.221608454686394701e-02	3.097968251111972351e-03	4.597840701655390430e-04
2.288256708326986272e-02	2.520840921532394117e-03	3.654804900789354995e-04
2.356904409576796033e-02	3.163200029664741276e-03	3.442081304866256635e-04
2.427611541864099776e-02	2.780266371004461948e-03	3.044155244868238094e-04
2.500439888120022797e-02	2.515430362613596191e-03	2.825680253942691213e-04
2.575453084763623668e-02	1.264834663993179720e-03	2.219638225753858872e-04
2.652716677306532142e-02	1.336539487042600781e-03	1.969224243326849117e-04
2.732298177625728033e-02	2.287856102566525156e-03	1.988480068717276921e-04
2.814267122954499864e-02	1.639241543728302448e-03	1.804316454420509287e-04
2.898695136643134745e-02	1.473526849290209299e-03	1.630969470513475529e-04
2.985655990742428975e-02	1.213067849473305248e-03	1.411319063462322112e-04
3.075225670464701994e-02	8.743646054723743649e-04	1.138219857339511091e-04
3.167482440578642949e-02	9.080442109222707468e-04	1.053240163085734389e-04
3.262506913796001801e-02	1.343752317472135744e-03	1.134563669306396465e-04
3.360382121209881667e-02	9.173147087146823380e-04	9.434318983598415954e-05
3.461193584846178339e-02	5.298631948916263752e-04	7.389054551032373365e-05
3.565029392391563107e-02	4.449230247784661803e-04	6.518519732763983080e-05
3.671980274163309799e-02	7.041694648534193614e-04	6.936386033489098165e-05
3.782139682388209467e-02	8.390615362434666186e-04	6.848988073898547356e-05
3.895603872859855488e-02	4.201860861387291435e-04	5.131979428691880389e-05
4.012471989045651027e-02	2.266928721661538501e-04	4.107840350927583324e-05
4.132846148717020385e-02	3.586570275872023438e-04	4.440141080766908205e-05
4.256831533178530996e-02	4.167947138388359229e-04	4.434874149501528696e-05
4.384536479173886669e-02	3.302528934244744387e-04	3.777961447130211338e-05
4.516072573549103492e-02	1.645520886686746901e-04	3.065436951359887241e-05
4.651554750755576562e-02	2.145659362077439818e-04	3.067523302482025164e-05
4.791101393278243692e-02	2.012187486137660805e-04	2.740063510171599444e-05
4.934834435076591863e-02	1.103353998979217767e-04	2.147679284983998620e-05
5.082879468128889688e-02	9.695164536528280772e-05	1.786293126172029512e-05
5.235365852172756129e-02	1.652614988231848679e-04	1.888808840053231945e-05
5.392426827737939465e-02	1.049674633970114503e-04	1.480932944337816633e-05
5.554199632570077511e-02	7.163364188570472794e-05	1.115111918796357800e-05
5.720825621547179912e-02	7.034499610549828624e-05	1.033193707233259504e-05
5.892450390193595261e-02	5.586594476634638805e-05	8.558761212575644034e-06
6.069223901899403056e-02	4.683006201549526175e-05	7.460010546405570040e-06
6.251300618956384669e-02	6.215155953623156555e-05	8.395736995543469450e-06
6.438839637525076154e-02	4.191344241887733427e-05	6.640805607761844009e-06
6.632004826650828022e-02	5.125122515524748156e-05	7.042838527948389158e-06
6.830964971450353973e-02	3.690309300839977836e-05	6.030661696009544039e-06
7.035893920593863649e-02	3.577859019579536823e-05	5.637997877736980374e-06
7.246970738211680474e-02	5.440478571863695912e-05	6.657623772756151235e-06
7.464379860358030805e-02	2.664580085420556626e-05	4.860512504269148030e-06
7.688311256168772756e-02	3.853481659577334879e-05	5.451137267190878848e-06
7.918960593853835439e-02	3.370057979571091240e-05	4.888795098063256739e-06
