8.922183857996047671e-03	8.388503388668762106e-01	6.930889670210357845e-02
9.189849373735929292e-03	8.952251306131083775e-01	6.797889239942757345e-02
9.465544854948007569e-03	9.857168678253579452e-01	6.285003345504983074e-02
9.749511200596446339e-03	7.881439145762524356e-01	4.808452082423753104e-02
1.004199653661433898e-02	7.132117015782004632e-01	4.311020294284587107e-02
1.034325643271276872e-02	7.958932102692128918e-01	4.144763292497322116e-02
1.065355412569415211e-02	8.315325806600838421e-01	3.984542731039632246e-02
1.097316074946497709e-02	8.157524280023239482e-01	3.584883664608725512e-02
1.130235557194892576e-02	8.144806582186366883e-01	3.314464269950134073e-02
1.164142623910739346e-02	7.903699788247983138e-01	3.052836930061784970e-02
1.199066902628061551e-02	8.403589593794978940e-01	2.954604461506423266e-02
1.235038909706903318e-02	7.585932867851009620e-01	2.560780162301301566e-02
1.272090076998110345e-02	7.936652660521743563e-01	2.477363553786377653e-02
1.310252779308053624e-02	8.196390224484996212e-01	2.359550779692518030e-02
1.349560362687295123e-02	8.201297321682576857e-01	2.227367711936437816e-02
1.390047173567914018e-02	8.587066961561540257e-01	2.158659178949825369e-02
1.431748588774951411e-02	6.994002607851423914e-01	1.777328189864755409e-02
1.474701046438199950e-02	5.737690183530125276e-01	1.504258764850575740e-02
1.518942077831345917e-02	3.633803355170164839e-01	1.102197095658213888e-02
1.564510340166286317e-02	3.119884728404622165e-01	9.711284460563655505e-03
1.611445650371275129e-02	3.440659198618025161e-01	9.714960819638889661e-03
1.659789019882413133e-02	4.285301078107079387e-01	1.053193713674570667e-02
1.709582690478885642e-02	4.743777849915952749e-01	1.072028897897814130e-02
1.760870171193252079e-02	4.775864557136716981e-01	1.006526539830304885e-02
1.813696276329049631e-02	4.265470188127374329e-01	8.910188001344406666e-03
1.868107164618921026e-02	3.891289442043314173e-01	8.354684780452920415e-03
1.924150379557488383e-02	2.985768004391553543e-01	7.066808397797110300e-03
1.981874890944212986e-02	2.511162988575046384e-01	6.314466464050226546e-03
2.041331137672539736e-02	2.398192206905872537e-01	6.056706927414422410e-03
2.102571071802715810e-02	2.625467148430955522e-01	6.222365129138206739e-03
2.165648203956797163e-02	2.835738425821381359e-01	6.562772625466980862e-03
2.230617650075501085e-02	2.804862289828333188e-01	5.467757596478637488e-03
2.297536179577766222e-02	2.477981519612922345e-01	5.050937289615690072e-03
2.366462264965098899e-02	2.003085603862414243e-01	4.150792330897358495e-03
2.437456132914051984e-02	1.597659573892182272e-01	3.475384914029205387e-03
2.510579816901473485e-02	1.465056736250553160e-01	3.171885693814972644e-03
2.585897211408517624e-02	1.535408612708676346e-01	3.063114829661118046e-03
2.663474127750773204e-02	1.663632158506404835e-01	3.108206204369104182e-03
2.743378351583296293e-02	1.477807707836654438e-01	2.772418768739316579e-03
2.825679702130795556e-02	1.199543817289573516e-01	2.333870143094891447e-03
2.910450093194719146e-02	9.379694745749676821e-02	1.963290685045891455e-03
2.997763595990560886e-02	8.224192497025040183e-02	1.748414545102584816e-03
3.087696503870277637e-02	8.357822424611148493e-02	1.687233172457961328e-03
3.180327398986386445e-02	8.224237569809431103e-02	1.607902492602878439e-03
3.275737220955977913e-02	7.192737450203590122e-02	1.425744735197009665e-03
3.374009337584657486e-02	5.527637330714394587e-02	1.182686953571171094e-03
3.475229617712197183e-02	4.399425196773640995e-02	1.003063173309529923e-03
3.579486506243562821e-02	4.086767343627875637e-02	9.241608468499885052e-04
3.686871101430869158e-02	3.910975305269626806e-02	8.732597686781423327e-04
3.797477234473795038e-02	3.339604738887851781e-02	7.639078698860596447e-04
3.911401551508009167e-02	2.119669525548016631e-02	5.840987341250155696e-04
4.028743598053249886e-02	1.817072522486258210e-02	5.195769724001738374e-04
4.149605905994847160e-02	1.699168419723700099e-02	5.157778597585014040e-04
4.274094083174692638e-02	1.628214832625805158e-02	4.854152096953441510e-04
4.402316905669933361e-02	9.952498608039662617e-03	3.507857479702195577e-04
4.534386412840031577e-02	6.925440798305120514e-03	2.745584697368634976e-04
4.670418005225232538e-02	5.992614483126467058e-03	2.532525424429208564e-04
4.810530545381989237e-02	5.014276647015897259e-03	2.246964965052862442e-04
4.954846461743449282e-02	2.852319813584176019e-03	1.642056609833979837e-04
5.103491855595752857e-02	1.931361222942199352e-03	1.200296327757765591e-04
5.256596611263625318e-02	1.612092338057034271e-03	1.074643568416459806e-04
5.414294509601533245e-02	8.938623260611849300e-04	7.905897724523489002e-05
5.576723344889579492e-02	3.986400449941694874e-04	4.820546467011048474e-05
5.744025045236266641e-02	2.325653287347071601e-04	3.589683135108371465e-05
5.916345796593354411e-02	1.386761400020550456e-04	2.616654173773232372e-05
6.093836170491154919e-02	7.430059189548797536e-05	1.764548111155202372e-05
6.276651255605888990e-02	1.060915058479559549e-04	2.086907285214423531e-05
6.464950793274065743e-02	2.512507489965570048e-04	3.022752174726710513e-05
6.658899317072287938e-02	2.856319810463690909e-04	3.123850196151369056e-05
6.858666296584456368e-02	3.318502161758892714e-04	3.275915148964938649e-05
7.064426285481990864e-02	5.159446323280529340e-04	3.860209095393179194e-05
7.276359074046451214e-02	5.104696559150064938e-04	3.721239473170072425e-05
7.494649846267845139e-02	5.815659467449902720e-04	3.836266473727752759e-05
7.719489341655880188e-02	6.318796486870258741e-04	3.867389765970470693e-05
7.951074021905557565e-02	6.597706723764040727e-04	3.793187936552327636e-05
8.189606242562724736e-02	6.234839133496118506e-04	3.542634098730111479e-05
8.435294429839605701e-02	5.402545423612163710e-04	3.178181107990170004e-05
8.688353262734793692e-02	4.710753843243380319e-04	2.873103130784395148e-05
8.949003860616837336e-02	4.256380123009425383e-04	2.668430433965212665e-05
9.217473976435341942e-02	3.528257880469286268e-04	2.370330027203088944e-05
9.493998195728402256e-02	2.731700168722423069e-04	2.048488387895981911e-05
9.778818141600253977e-02	2.405318684100753136e-04	1.894281024999712755e-05
1.007218268584826326e-01	1.396434028602976704e-04	1.390742162046703883e-05
1.037434816642371083e-01	1.091683662755322658e-04	1.268039313163724018e-05
1.068557861141642140e-01	8.385132007171992223e-05	1.101133356609607040e-05
1.100614596975891535e-01	4.936626762298915996e-05	8.188341278083836823e-06
1.133633034885168228e-01	3.160827688533393527e-05	6.395994584151497864e-06
1.167642025931723282e-01	2.959119097575352357e-05	5.994248231162010589e-06
1.202671286709675047e-01	3.740748894348407843e-05	6.658665536331110057e-06
1.238751425310965215e-01	3.880496123810196974e-05	6.924419354457398474e-06
1.275913968070294113e-01	5.013454593495993649e-05	7.369288921195745765e-06
1.314191387112403075e-01	5.389959362981151288e-05	7.458142739060593278e-06
1.353617128725775332e-01	6.695102392561000447e-05	8.083676109379644238e-06
1.394225642587548220e-01	6.621472632846510538e-05	7.706404027305073233e-06
1.436052411865174627e-01	6.989859339428947582e-05	7.719367737361785043e-06
1.479133984221129849e-01	7.434866576370761872e-05	7.752138441796304006e-06
1.523508003747763850e-01	5.781385237977019760e-05	6.643856339141066717e-06
1.569213243860196894e-01	5.198691314430363387e-05	6.195141341431145831e-06
1.616289641176002490e-01	4.980465899481741423e-05	5.983347907439214738e-06
1.664778330411282870e-01	2.653784518215176040e-05	4.263359004530209235e-06
1.714721680323621211e-01	1.853405692396043101e-05	3.564146012462338470e-06
1.766163330733329651e-01	1.952673042355676460e-05	3.631113222879880623e-06
1.819148230655329712e-01	1.660941924633846113e-05	3.338343232784367748e-06
1.873722677574989615e-01	1.888769034147109180e-05	3.504698950717617204e-06
1.929934357902239328e-01	3.056178808452744038e-05	4.444318182268038545e-06
1.987832388639306502e-01	2.774902558916163015e-05	4.250623003252309220e-06
2.047467360298485528e-01	2.663780290717744981e-05	4.380596693800363767e-06
2.108891381107440288e-01	2.903891378415216518e-05	4.693707829588324495e-06
