8.891781045842886422e-03	8.471792772603119470e-01	6.844225798392922222e-02
9.158534477218174125e-03	9.728381139591180116e-01	7.098890934340625070e-02
9.433290511534719522e-03	9.204976995894912362e-01	6.208049506431627396e-02
9.716289226880760188e-03	7.576899129274711209e-01	4.704878635194224834e-02
1.000777790368718306e-02	7.614442591867702781e-01	4.366860526111952800e-02
1.030801124079780071e-02	5.459599171438772602e-01	3.272423296055632785e-02
1.061725157802173407e-02	6.069142595924400529e-01	3.281028566712464178e-02
1.093576912536238510e-02	7.028818933297720228e-01	3.300776984196727992e-02
1.126384219912325742e-02	7.269168400784143946e-01	3.066004763952493925e-02
1.160175746509695474e-02	7.368897452896391309e-01	2.899179945544122505e-02
1.194981018904986425e-02	7.085498155021315858e-01	2.659242821987785679e-02
1.230830449472136018e-02	6.593717639387348672e-01	2.324338735752709897e-02
1.267755362956300008e-02	5.384356528174358836e-01	1.966162535501757638e-02
1.305788023844988918e-02	4.957912016352173379e-01	1.755568357588446066e-02
1.344961664560338603e-02	4.134737293338807684e-01	1.506794403894123370e-02
1.385310514497148718e-02	4.431208984708540077e-01	1.469738386809094251e-02
1.426869829932063058e-02	4.548021045961493369e-01	1.388625542129475095e-02
1.469675924830025036e-02	5.119636979698636292e-01	1.396856311408901583e-02
1.513766202574925827e-02	5.329028939849538293e-01	1.338434738288611821e-02
1.559179188652173517e-02	5.427731027923418106e-01	1.290125150761492132e-02
1.605954564311738719e-02	4.856372653572383902e-01	1.152294166032258142e-02
1.654133201241090798e-02	4.264189274440406408e-01	1.033780385986637733e-02
1.703757197278323726e-02	3.440256234774297095e-01	8.897342441535326454e-03
1.754869913196673362e-02	3.020327201139558770e-01	7.770292035947035970e-03
1.807516010592573677e-02	3.022157833690835016e-01	7.321540671097417734e-03
1.861741490910351002e-02	3.208493445033414049e-01	7.473524232513534087e-03
1.917593735637661626e-02	3.382452890254361022e-01	7.470416338023515117e-03
1.975121547706791547e-02	3.452935595928136037e-01	7.366999616011573292e-03
2.034375194137995335e-02	3.422544202796824475e-01	7.203791099649346254e-03
2.095406449962135265e-02	2.914154601927435029e-01	6.459680022448050993e-03
2.158268643460999406e-02	2.221092718852477610e-01	5.681454275477631870e-03
2.223016702764829544e-02	1.797617159173650059e-01	4.790955401199468132e-03
2.289707203847774278e-02	1.937406533431650646e-01	4.277630879115760371e-03
2.358398419963207704e-02	2.071849241916174644e-01	4.243282728721486062e-03
2.429150372562103796e-02	2.153588536078743232e-01	4.080609009162764096e-03
2.502024883738966990e-02	2.060171265596731915e-01	3.815181743897559392e-03
2.577085630251135795e-02	1.649609907209433901e-01	3.185133129187571379e-03
2.654398199158669938e-02	1.284122682692387385e-01	2.648342278927207430e-03
2.734030145133430068e-02	1.040593667692542440e-01	2.248520234677427176e-03
2.816051049487432872e-02	1.105576559616486820e-01	2.218451357699537715e-03
2.900532580972055643e-02	1.201713872298110775e-01	2.242808405613626668e-03
2.987548558401217219e-02	1.128241684776607884e-01	2.083078672455588535e-03
3.077175015153253701e-02	8.631143482617702201e-02	1.706766291316416054e-03
3.169490265607851492e-02	6.291239269204855489e-02	1.369251714688045872e-03
